date,close
2018-12-21 10:45:00,11.55
2018-12-21 11:00:00,11.51
2018-12-21 11:15:00,11.53
2018-12-21 11:30:00,11.5
2018-12-21 13:15:00,11.51
2018-12-21 13:30:00,11.45
2018-12-21 13:45:00,11.47
2018-12-21 14:00:00,11.46
2018-12-21 14:15:00,11.38
2018-12-21 14:30:00,11.39
2018-12-21 14:45:00,11.36
2018-12-21 15:00:00,11.41
2018-12-24 09:45:00,11.5
2018-12-24 10:00:00,11.54
2018-12-24 10:15:00,11.51
2018-12-24 10:30:00,11.5
2018-12-24 10:45:00,11.43
2018-12-24 11:00:00,11.42
2018-12-24 11:15:00,11.45
2018-12-24 11:30:00,11.5
2018-12-24 13:15:00,11.49
2018-12-24 13:30:00,11.47
2018-12-24 13:45:00,11.48
2018-12-24 14:00:00,11.44
2018-12-24 14:15:00,11.43
2018-12-24 14:30:00,11.54
2018-12-24 14:45:00,11.47
2018-12-24 15:00:00,11.54
2018-12-25 09:45:00,11.12
2018-12-25 10:00:00,11.2
2018-12-25 10:15:00,11.21
2018-12-25 10:30:00,11.03
2018-12-25 10:45:00,11.09
2018-12-25 11:00:00,11.04
2018-12-25 11:15:00,10.95
2018-12-25 11:30:00,10.96
2018-12-25 13:15:00,10.98
2018-12-25 13:30:00,11.04
2018-12-25 13:45:00,11.09
2018-12-25 14:00:00,11.15
2018-12-25 14:15:00,11.19
2018-12-25 14:30:00,11.14
2018-12-25 14:45:00,11.33
2018-12-25 15:00:00,11.5
2018-12-26 09:45:00,11.35
2018-12-26 10:00:00,11.27
2018-12-26 10:15:00,11.26
2018-12-26 10:30:00,11.25
2018-12-26 10:45:00,11.19
2018-12-26 11:00:00,11.27
2018-12-26 11:15:00,11.19
2018-12-26 11:30:00,11.25
2018-12-26 13:15:00,11.13
2018-12-26 13:30:00,11.16
2018-12-26 13:45:00,11.15
2018-12-26 14:00:00,11.12
2018-12-26 14:15:00,11.16
2018-12-26 14:30:00,11.12
2018-12-26 14:45:00,11.16
2018-12-26 15:00:00,11.1
2018-12-27 09:45:00,11.18
2018-12-27 10:00:00,11.17
2018-12-27 10:15:00,11.14
2018-12-27 10:30:00,11.15
2018-12-27 10:45:00,11.12
2018-12-27 11:00:00,11.11
2018-12-27 11:15:00,11.1
2018-12-27 11:30:00,11.11
2018-12-27 13:15:00,11.09
2018-12-27 13:30:00,11.03
2018-12-27 13:45:00,10.93
2018-12-27 14:00:00,10.89
2018-12-27 14:15:00,10.76
2018-12-27 14:30:00,10.86
2018-12-27 14:45:00,10.77
2018-12-27 15:00:00,10.57
2018-12-28 09:45:00,10.54
2018-12-28 10:00:00,10.6
2018-12-28 10:15:00,10.61
2018-12-28 10:30:00,10.67
2018-12-28 10:45:00,10.66
2018-12-28 11:00:00,10.66
2018-12-28 11:15:00,10.6
2018-12-28 11:30:00,10.54
2018-12-28 13:15:00,10.58
2018-12-28 13:30:00,10.56
2018-12-28 13:45:00,10.58
2018-12-28 14:00:00,10.56
2018-12-28 14:15:00,10.51
2018-12-28 14:30:00,10.54
2018-12-28 14:45:00,10.51
2018-12-28 15:00:00,10.46
2019-01-02 09:45:00,10.72
2019-01-02 10:00:00,10.6
2019-01-02 10:15:00,10.6
2019-01-02 10:30:00,10.56
2019-01-02 10:45:00,10.61
2019-01-02 11:00:00,10.63
2019-01-02 11:15:00,10.63
2019-01-02 11:30:00,10.6
2019-01-02 13:15:00,10.58
2019-01-02 13:30:00,10.58
2019-01-02 13:45:00,10.58
2019-01-02 14:00:00,10.49
2019-01-02 14:15:00,10.6
2019-01-02 14:30:00,10.58
2019-01-02 14:45:00,10.56
2019-01-02 15:00:00,10.47
2019-01-03 09:45:00,10.49
2019-01-03 10:00:00,10.56
2019-01-03 10:15:00,10.49
2019-01-03 10:30:00,10.48
2019-01-03 10:45:00,10.53
2019-01-03 11:00:00,10.49
2019-01-03 11:15:00,10.49
2019-01-03 11:30:00,10.55
2019-01-03 13:15:00,10.48
2019-01-03 13:30:00,10.48
2019-01-03 13:45:00,10.47
2019-01-03 14:00:00,10.48
2019-01-03 14:15:00,10.45
2019-01-03 14:30:00,10.44
2019-01-03 14:45:00,10.44
2019-01-03 15:00:00,10.43
2019-01-04 09:45:00,10.34
2019-01-04 10:00:00,10.41
2019-01-04 10:15:00,10.39
2019-01-04 10:30:00,10.53
2019-01-04 10:45:00,10.8
2019-01-04 11:00:00,10.69
2019-01-04 11:15:00,10.68
2019-01-04 11:30:00,10.69
2019-01-04 13:15:00,10.67
2019-01-04 13:30:00,10.7
2019-01-04 13:45:00,10.66
2019-01-04 14:00:00,10.67
2019-01-04 14:15:00,10.66
2019-01-04 14:30:00,10.69
2019-01-04 14:45:00,10.72
2019-01-04 15:00:00,10.73
2019-01-07 09:45:00,10.77
2019-01-07 10:00:00,10.78
2019-01-07 10:15:00,10.82
2019-01-07 10:30:00,10.85
2019-01-07 10:45:00,10.86
2019-01-07 11:00:00,10.85
2019-01-07 11:15:00,10.82
2019-01-07 11:30:00,10.8
2019-01-07 13:15:00,10.84
2019-01-07 13:30:00,10.88
2019-01-07 13:45:00,10.85
2019-01-07 14:00:00,10.85
2019-01-07 14:15:00,10.87
2019-01-07 14:30:00,10.88
2019-01-07 14:45:00,10.85
2019-01-07 15:00:00,10.85
2019-01-08 09:45:00,10.87
2019-01-08 10:00:00,10.87
2019-01-08 10:15:00,10.87
2019-01-08 10:30:00,10.85
2019-01-08 10:45:00,10.85
2019-01-08 11:00:00,10.85
2019-01-08 11:15:00,10.83
2019-01-08 11:30:00,10.86
2019-01-08 13:15:00,10.87
2019-01-08 13:30:00,10.88
2019-01-08 13:45:00,10.82
2019-01-08 14:00:00,10.85
2019-01-08 14:15:00,10.85
2019-01-08 14:30:00,10.82
2019-01-08 14:45:00,10.83
2019-01-08 15:00:00,10.77
2019-01-09 09:45:00,10.81
2019-01-09 10:00:00,10.88
2019-01-09 10:15:00,10.84
2019-01-09 10:30:00,10.84
2019-01-09 10:45:00,10.87
2019-01-09 11:00:00,10.93
2019-01-09 11:15:00,10.91
2019-01-09 11:30:00,10.92
2019-01-09 13:15:00,10.9
2019-01-09 13:30:00,10.92
2019-01-09 13:45:00,10.94
2019-01-09 14:00:00,10.91
2019-01-09 14:15:00,10.94
2019-01-09 14:30:00,10.88
2019-01-09 14:45:00,10.83
2019-01-09 15:00:00,10.8
2019-01-10 09:45:00,10.78
2019-01-10 10:00:00,10.78
2019-01-10 10:15:00,10.81
2019-01-10 10:30:00,10.83
2019-01-10 10:45:00,10.8
2019-01-10 11:00:00,10.8
2019-01-10 11:15:00,10.8
2019-01-10 11:30:00,10.82
2019-01-10 13:15:00,10.8
2019-01-10 13:30:00,10.83
2019-01-10 13:45:00,10.81
2019-01-10 14:00:00,10.79
2019-01-10 14:15:00,10.8
2019-01-10 14:30:00,10.79
2019-01-10 14:45:00,10.72
2019-01-10 15:00:00,10.65
2019-01-11 09:45:00,10.77
2019-01-11 10:00:00,10.8
2019-01-11 10:15:00,10.77
2019-01-11 10:30:00,10.79
2019-01-11 10:45:00,10.77
2019-01-11 11:00:00,10.79
2019-01-11 11:15:00,10.93
2019-01-11 11:30:00,10.8
2019-01-11 13:15:00,10.86
2019-01-11 13:30:00,10.85
2019-01-11 13:45:00,10.84
2019-01-11 14:00:00,10.83
2019-01-11 14:15:00,10.84
2019-01-11 14:30:00,10.84
2019-01-11 14:45:00,10.83
2019-01-11 15:00:00,10.87
2019-01-14 09:45:00,10.73
2019-01-14 10:00:00,10.68
2019-01-14 10:15:00,10.67
2019-01-14 10:30:00,10.71
2019-01-14 10:45:00,10.69
2019-01-14 11:00:00,10.69
2019-01-14 11:15:00,10.62
2019-01-14 11:30:00,10.65
2019-01-14 13:15:00,10.67
2019-01-14 13:30:00,10.7
2019-01-14 13:45:00,10.64
2019-01-14 14:00:00,10.64
2019-01-14 14:15:00,10.63
2019-01-14 14:30:00,10.61
2019-01-14 14:45:00,10.62
2019-01-14 15:00:00,10.63
2019-01-15 09:45:00,10.66
2019-01-15 10:00:00,10.65
2019-01-15 10:15:00,10.7
2019-01-15 10:30:00,10.67
2019-01-15 10:45:00,10.68
2019-01-15 11:00:00,10.71
2019-01-15 11:15:00,10.72
2019-01-15 11:30:00,10.78
2019-01-15 13:15:00,10.78
2019-01-15 13:30:00,10.74
2019-01-15 13:45:00,10.78
2019-01-15 14:00:00,10.8
2019-01-15 14:15:00,10.76
2019-01-15 14:30:00,10.78
2019-01-15 14:45:00,10.8
2019-01-15 15:00:00,10.88
2019-01-16 09:45:00,10.8
2019-01-16 10:00:00,10.86
2019-01-16 10:15:00,10.85
2019-01-16 10:30:00,10.85
2019-01-16 10:45:00,10.78
2019-01-16 11:00:00,10.84
2019-01-16 11:15:00,10.87
2019-01-16 11:30:00,10.89
2019-01-16 13:15:00,10.87
2019-01-16 13:30:00,10.82
2019-01-16 13:45:00,10.82
2019-01-16 14:00:00,10.84
2019-01-16 14:15:00,10.86
2019-01-16 14:30:00,10.88
2019-01-16 14:45:00,10.82
2019-01-16 15:00:00,10.84
2019-01-17 09:45:00,10.77
2019-01-17 10:00:00,10.81
2019-01-17 10:15:00,10.77
2019-01-17 10:30:00,10.8
2019-01-17 10:45:00,10.79
2019-01-17 11:00:00,10.82
2019-01-17 11:15:00,10.81
2019-01-17 11:30:00,10.83
2019-01-17 13:15:00,10.84
2019-01-17 13:30:00,10.8
2019-01-17 13:45:00,10.77
2019-01-17 14:00:00,10.76
2019-01-17 14:15:00,10.74
2019-01-17 14:30:00,10.69
2019-01-17 14:45:00,10.59
2019-01-17 15:00:00,10.62
2019-01-18 09:45:00,10.63
2019-01-18 10:00:00,10.63
2019-01-18 10:15:00,10.59
2019-01-18 10:30:00,10.6
2019-01-18 10:45:00,10.42
2019-01-18 11:00:00,10.52
2019-01-18 11:15:00,10.52
2019-01-18 11:30:00,10.57
2019-01-18 13:15:00,10.59
2019-01-18 13:30:00,10.55
2019-01-18 13:45:00,10.58
2019-01-18 14:00:00,10.58
2019-01-18 14:15:00,10.57
2019-01-18 14:30:00,10.59
2019-01-18 14:45:00,10.69
2019-01-18 15:00:00,10.62
2019-01-21 09:45:00,10.68
2019-01-21 10:00:00,10.67
2019-01-21 10:15:00,10.72
2019-01-21 10:30:00,10.72
2019-01-21 10:45:00,10.71
2019-01-21 11:00:00,10.73
2019-01-21 11:15:00,10.79
2019-01-21 11:30:00,10.69
2019-01-21 13:15:00,10.72
2019-01-21 13:30:00,10.74
2019-01-21 13:45:00,10.7
2019-01-21 14:00:00,10.72
2019-01-21 14:15:00,10.71
2019-01-21 14:30:00,10.7
2019-01-21 14:45:00,10.66
2019-01-21 15:00:00,10.67
2019-01-22 09:45:00,10.7
2019-01-22 10:00:00,10.67
2019-01-22 10:15:00,10.69
2019-01-22 10:30:00,10.67
2019-01-22 10:45:00,10.69
2019-01-22 11:00:00,10.63
2019-01-22 11:15:00,10.65
2019-01-22 11:30:00,10.63
2019-01-22 13:15:00,10.61
2019-01-22 13:30:00,10.63
2019-01-22 13:45:00,10.62
2019-01-22 14:00:00,10.59
2019-01-22 14:15:00,10.5
2019-01-22 14:30:00,10.52
2019-01-22 14:45:00,10.55
2019-01-22 15:00:00,10.54
2019-01-23 09:45:00,10.64
2019-01-23 10:00:00,10.62
2019-01-23 10:15:00,10.6
2019-01-23 10:30:00,10.66
2019-01-23 10:45:00,10.66
2019-01-23 11:00:00,10.65
2019-01-23 11:15:00,10.65
2019-01-23 11:30:00,10.65
2019-01-23 13:15:00,10.63
2019-01-23 13:30:00,10.64
2019-01-23 13:45:00,10.6
2019-01-23 14:00:00,10.61
2019-01-23 14:15:00,10.62
2019-01-23 14:30:00,10.66
2019-01-23 14:45:00,10.66
2019-01-23 15:00:00,10.67
2019-01-24 09:45:00,10.55
2019-01-24 10:00:00,10.58
2019-01-24 10:15:00,10.6
2019-01-24 10:30:00,10.67
2019-01-24 10:45:00,10.64
2019-01-24 11:00:00,10.69
2019-01-24 11:15:00,10.75
2019-01-24 11:30:00,10.72
2019-01-24 13:15:00,10.71
2019-01-24 13:30:00,10.68
2019-01-24 13:45:00,10.67
2019-01-24 14:00:00,10.68
2019-01-24 14:15:00,10.77
2019-01-24 14:30:00,10.75
2019-01-24 14:45:00,10.75
2019-01-24 15:00:00,10.74
2019-01-25 09:45:00,10.85
2019-01-25 10:00:00,10.94
2019-01-25 10:15:00,11.19
2019-01-25 10:30:00,11.29
2019-01-25 10:45:00,11.25
2019-01-25 11:00:00,11.23
2019-01-25 11:15:00,11.22
2019-01-25 11:30:00,11.2
2019-01-25 13:15:00,11.19
2019-01-25 13:30:00,11.19
2019-01-25 13:45:00,11.35
2019-01-25 14:00:00,11.35
2019-01-25 14:15:00,11.29
2019-01-25 14:30:00,11.3
2019-01-25 14:45:00,11.21
2019-01-25 15:00:00,11.26
2019-01-28 09:45:00,11.1
2019-01-28 10:00:00,11.11
2019-01-28 10:15:00,11.09
2019-01-28 10:30:00,11.11
2019-01-28 10:45:00,11.07
2019-01-28 11:00:00,11.07
2019-01-28 11:15:00,11.09
2019-01-28 11:30:00,11.06
2019-01-28 13:15:00,11.05
2019-01-28 13:30:00,10.99
2019-01-28 13:45:00,10.96
2019-01-28 14:00:00,10.94
2019-01-28 14:15:00,10.95
2019-01-28 14:30:00,10.91
2019-01-28 14:45:00,10.92
2019-01-28 15:00:00,11.03
2019-01-29 09:45:00,10.92
2019-01-29 10:00:00,10.81
2019-01-29 10:15:00,10.57
2019-01-29 10:30:00,10.45
2019-01-29 10:45:00,10.47
2019-01-29 11:00:00,10.46
2019-01-29 11:15:00,10.49
2019-01-29 11:30:00,10.5
2019-01-29 13:15:00,10.49
2019-01-29 13:30:00,10.6
2019-01-29 13:45:00,10.65
2019-01-29 14:00:00,10.6
2019-01-29 14:15:00,10.62
2019-01-29 14:30:00,10.57
2019-01-29 14:45:00,10.53
2019-01-29 15:00:00,10.5
2019-01-30 09:45:00,10.45
2019-01-30 10:00:00,10.52
2019-01-30 10:15:00,10.53
2019-01-30 10:30:00,10.45
2019-01-30 10:45:00,10.44
2019-01-30 11:00:00,10.43
2019-01-30 11:15:00,10.52
2019-01-30 11:30:00,10.49
2019-01-30 13:15:00,10.46
2019-01-30 13:30:00,10.44
2019-01-30 13:45:00,10.48
2019-01-30 14:00:00,10.43
2019-01-30 14:15:00,10.4
2019-01-30 14:30:00,10.35
2019-01-30 14:45:00,10.3
2019-01-30 15:00:00,10.27
2019-01-31 09:45:00,10.29
2019-01-31 10:00:00,10.32
2019-01-31 10:15:00,10.28
2019-01-31 10:30:00,10.27
2019-01-31 10:45:00,10.25
2019-01-31 11:00:00,10.32
2019-01-31 11:15:00,10.29
2019-01-31 11:30:00,10.25
2019-01-31 13:15:00,10.16
2019-01-31 13:30:00,10.18
2019-01-31 13:45:00,10.17
2019-01-31 14:00:00,10.02
2019-01-31 14:15:00,9.9
2019-01-31 14:30:00,9.91
2019-01-31 14:45:00,9.92
2019-01-31 15:00:00,9.9
2019-02-01 09:45:00,10.08
2019-02-01 10:00:00,10.12
2019-02-01 10:15:00,10.11
2019-02-01 10:30:00,10.12
2019-02-01 10:45:00,10.1
2019-02-01 11:00:00,10.12
2019-02-01 11:15:00,10.14
2019-02-01 11:30:00,10.16
2019-02-01 13:15:00,10.21
2019-02-01 13:30:00,10.26
2019-02-01 13:45:00,10.27
2019-02-01 14:00:00,10.15
2019-02-01 14:15:00,10.23
2019-02-01 14:30:00,10.26
2019-02-01 14:45:00,10.25
2019-02-01 15:00:00,10.32
2019-02-11 09:45:00,10.45
2019-02-11 10:00:00,10.52
2019-02-11 10:15:00,10.53
2019-02-11 10:30:00,10.49
2019-02-11 10:45:00,10.5
2019-02-11 11:00:00,10.52
2019-02-11 11:15:00,10.52
2019-02-11 11:30:00,10.51
2019-02-11 13:15:00,10.54
2019-02-11 13:30:00,10.55
2019-02-11 13:45:00,10.5
2019-02-11 14:00:00,10.51
2019-02-11 14:15:00,10.5
2019-02-11 14:30:00,10.51
2019-02-11 14:45:00,10.51
2019-02-11 15:00:00,10.5
2019-02-12 09:45:00,10.6
2019-02-12 10:00:00,10.72
2019-02-12 10:15:00,10.71
2019-02-12 10:30:00,10.75
2019-02-12 10:45:00,10.75
2019-02-12 11:00:00,11.22
2019-02-12 11:15:00,11.03
2019-02-12 11:30:00,11.13
2019-02-12 13:15:00,11.11
2019-02-12 13:30:00,11.07
2019-02-12 13:45:00,11.0
2019-02-12 14:00:00,10.98
2019-02-12 14:15:00,10.96
2019-02-12 14:30:00,10.96
2019-02-12 14:45:00,10.93
2019-02-12 15:00:00,10.95
2019-02-13 09:45:00,10.95
2019-02-13 10:00:00,11.05
2019-02-13 10:15:00,10.98
2019-02-13 10:30:00,10.92
2019-02-13 10:45:00,10.98
2019-02-13 11:00:00,10.97
2019-02-13 11:15:00,11.0
2019-02-13 11:30:00,11.03
2019-02-13 13:15:00,11.18
2019-02-13 13:30:00,11.23
2019-02-13 13:45:00,11.18
2019-02-13 14:00:00,11.18
2019-02-13 14:15:00,11.16
2019-02-13 14:30:00,11.2
2019-02-13 14:45:00,11.27
2019-02-13 15:00:00,11.27
2019-02-14 09:45:00,11.2
2019-02-14 10:00:00,11.1
2019-02-14 10:15:00,11.01
2019-02-14 10:30:00,11.06
2019-02-14 10:45:00,11.08
2019-02-14 11:00:00,11.11
2019-02-14 11:15:00,11.24
2019-02-14 11:30:00,11.24
2019-02-14 13:15:00,11.29
2019-02-14 13:30:00,11.28
2019-02-14 13:45:00,11.24
2019-02-14 14:00:00,11.22
2019-02-14 14:15:00,11.2
2019-02-14 14:30:00,11.23
2019-02-14 14:45:00,11.15
2019-02-14 15:00:00,11.16
2019-02-15 09:45:00,11.21
2019-02-15 10:00:00,11.15
2019-02-15 10:15:00,11.15
2019-02-15 10:30:00,11.12
2019-02-15 10:45:00,11.16
2019-02-15 11:00:00,11.18
2019-02-15 11:15:00,11.13
2019-02-15 11:30:00,11.15
2019-02-15 13:15:00,11.19
2019-02-15 13:30:00,11.19
2019-02-15 13:45:00,11.34
2019-02-15 14:00:00,11.3
2019-02-15 14:15:00,11.21
2019-02-15 14:30:00,11.2
2019-02-15 14:45:00,11.17
2019-02-15 15:00:00,11.31
2019-02-18 09:45:00,11.5
2019-02-18 10:00:00,11.52
2019-02-18 10:15:00,11.47
2019-02-18 10:30:00,11.52
2019-02-18 10:45:00,11.49
2019-02-18 11:00:00,11.51
2019-02-18 11:15:00,11.51
2019-02-18 11:30:00,11.58
2019-02-18 13:15:00,11.59
2019-02-18 13:30:00,11.61
2019-02-18 13:45:00,11.61
2019-02-18 14:00:00,11.58
2019-02-18 14:15:00,11.65
2019-02-18 14:30:00,11.66
2019-02-18 14:45:00,11.62
2019-02-18 15:00:00,11.68
2019-02-19 09:45:00,12.38
2019-02-19 10:00:00,12.33
2019-02-19 10:15:00,12.25
2019-02-19 10:30:00,12.33
2019-02-19 10:45:00,12.25
2019-02-19 11:00:00,12.36
2019-02-19 11:15:00,12.32
2019-02-19 11:30:00,12.25
2019-02-19 13:15:00,12.07
2019-02-19 13:30:00,12.21
2019-02-19 13:45:00,12.18
2019-02-19 14:00:00,12.15
2019-02-19 14:15:00,12.16
2019-02-19 14:30:00,12.1
2019-02-19 14:45:00,12.13
2019-02-19 15:00:00,12.13
2019-02-20 09:45:00,11.85
2019-02-20 10:00:00,11.86
2019-02-20 10:15:00,11.74
2019-02-20 10:30:00,11.8
2019-02-20 10:45:00,11.81
2019-02-20 11:00:00,11.71
2019-02-20 11:15:00,11.78
2019-02-20 11:30:00,11.78
2019-02-20 13:15:00,11.67
2019-02-20 13:30:00,11.71
2019-02-20 13:45:00,11.74
2019-02-20 14:00:00,11.78
2019-02-20 14:15:00,11.84
2019-02-20 14:30:00,11.84
2019-02-20 14:45:00,11.79
2019-02-20 15:00:00,11.79
2019-02-21 09:45:00,11.6
2019-02-21 10:00:00,11.62
2019-02-21 10:15:00,11.67
2019-02-21 10:30:00,11.65
2019-02-21 10:45:00,11.69
2019-02-21 11:00:00,11.7
2019-02-21 11:15:00,11.71
2019-02-21 11:30:00,11.69
2019-02-21 13:15:00,11.78
2019-02-21 13:30:00,11.77
2019-02-21 13:45:00,11.84
2019-02-21 14:00:00,11.7
2019-02-21 14:15:00,11.64
2019-02-21 14:30:00,11.65
2019-02-21 14:45:00,11.59
2019-02-21 15:00:00,11.62
2019-02-22 09:45:00,11.6
2019-02-22 10:00:00,11.58
2019-02-22 10:15:00,11.59
2019-02-22 10:30:00,11.58
2019-02-22 10:45:00,11.57
2019-02-22 11:00:00,11.58
2019-02-22 11:15:00,11.59
2019-02-22 11:30:00,11.61
2019-02-22 13:15:00,11.98
2019-02-22 13:30:00,11.96
2019-02-22 13:45:00,11.95
2019-02-22 14:00:00,11.93
2019-02-22 14:15:00,11.93
2019-02-22 14:30:00,11.95
2019-02-22 14:45:00,11.92
2019-02-22 15:00:00,11.91
2019-02-25 09:45:00,12.15
2019-02-25 10:00:00,12.02
2019-02-25 10:15:00,12.05
2019-02-25 10:30:00,12.05
2019-02-25 10:45:00,12.05
2019-02-25 11:00:00,12.04
2019-02-25 11:15:00,12.08
2019-02-25 11:30:00,12.17
2019-02-25 13:15:00,12.22
2019-02-25 13:30:00,12.24
2019-02-25 13:45:00,12.24
2019-02-25 14:00:00,12.24
2019-02-25 14:15:00,12.28
2019-02-25 14:30:00,12.43
2019-02-25 14:45:00,12.33
2019-02-25 15:00:00,12.38
2019-02-26 09:45:00,12.23
2019-02-26 10:00:00,12.27
2019-02-26 10:15:00,12.48
2019-02-26 10:30:00,12.28
2019-02-26 10:45:00,12.21
2019-02-26 11:00:00,12.22
2019-02-26 11:15:00,12.29
2019-02-26 11:30:00,12.33
2019-02-26 13:15:00,12.35
2019-02-26 13:30:00,12.34
2019-02-26 13:45:00,12.36
2019-02-26 14:00:00,12.41
2019-02-26 14:15:00,12.42
2019-02-26 14:30:00,12.3
2019-02-26 14:45:00,12.24
2019-02-26 15:00:00,12.16
2019-02-27 09:45:00,12.15
2019-02-27 10:00:00,12.25
2019-02-27 10:15:00,12.16
2019-02-27 10:30:00,12.16
2019-02-27 10:45:00,12.22
2019-02-27 11:00:00,12.22
2019-02-27 11:15:00,12.24
2019-02-27 11:30:00,12.22
2019-02-27 13:15:00,12.24
2019-02-27 13:30:00,12.24
2019-02-27 13:45:00,12.13
2019-02-27 14:00:00,12.08
2019-02-27 14:15:00,12.08
2019-02-27 14:30:00,11.98
2019-02-27 14:45:00,11.84
2019-02-27 15:00:00,11.9
2019-02-28 09:45:00,12.2
2019-02-28 10:00:00,12.27
2019-02-28 10:15:00,12.22
2019-02-28 10:30:00,12.15
2019-02-28 10:45:00,12.13
2019-02-28 11:00:00,12.08
2019-02-28 11:15:00,12.15
2019-02-28 11:30:00,12.12
2019-02-28 13:15:00,12.17
2019-02-28 13:30:00,12.17
2019-02-28 13:45:00,12.09
2019-02-28 14:00:00,12.01
2019-02-28 14:15:00,12.09
2019-02-28 14:30:00,12.03
2019-02-28 14:45:00,12.09
2019-02-28 15:00:00,12.1
2019-03-01 09:45:00,12.16
2019-03-01 10:00:00,12.08
2019-03-01 10:15:00,12.09
2019-03-01 10:30:00,12.06
2019-03-01 10:45:00,12.09
2019-03-01 11:00:00,12.14
2019-03-01 11:15:00,12.05
2019-03-01 11:30:00,12.08
2019-03-01 13:15:00,12.05
2019-03-01 13:30:00,12.06
2019-03-01 13:45:00,12.05
2019-03-01 14:00:00,12.09
2019-03-01 14:15:00,12.15
2019-03-01 14:30:00,12.18
2019-03-01 14:45:00,12.22
2019-03-01 15:00:00,12.18
2019-03-04 09:45:00,12.28
2019-03-04 10:00:00,12.39
2019-03-04 10:15:00,12.42
2019-03-04 10:30:00,12.4
2019-03-04 10:45:00,12.38
2019-03-04 11:00:00,12.4
2019-03-04 11:15:00,12.39
2019-03-04 11:30:00,12.41
2019-03-04 13:15:00,12.45
2019-03-04 13:30:00,12.39
2019-03-04 13:45:00,12.38
2019-03-04 14:00:00,12.41
2019-03-04 14:15:00,12.23
2019-03-04 14:30:00,12.25
2019-03-04 14:45:00,12.23
2019-03-04 15:00:00,12.48
2019-03-05 09:45:00,12.25
2019-03-05 10:00:00,12.27
2019-03-05 10:15:00,12.3
2019-03-05 10:30:00,12.28
2019-03-05 10:45:00,12.35
2019-03-05 11:00:00,12.4
2019-03-05 11:15:00,12.31
2019-03-05 11:30:00,12.33
2019-03-05 13:15:00,12.37
2019-03-05 13:30:00,12.46
2019-03-05 13:45:00,12.37
2019-03-05 14:00:00,12.36
2019-03-05 14:15:00,12.39
2019-03-05 14:30:00,12.41
2019-03-05 14:45:00,12.47
2019-03-05 15:00:00,12.55
2019-03-06 09:45:00,12.58
2019-03-06 10:00:00,12.44
2019-03-06 10:15:00,12.44
2019-03-06 10:30:00,12.42
2019-03-06 10:45:00,12.47
2019-03-06 11:00:00,12.46
2019-03-06 11:15:00,12.6
2019-03-06 11:30:00,12.6
2019-03-06 13:15:00,12.55
2019-03-06 13:30:00,12.53
2019-03-06 13:45:00,12.53
2019-03-06 14:00:00,12.54
2019-03-06 14:15:00,12.45
2019-03-06 14:30:00,12.54
2019-03-06 14:45:00,12.58
2019-03-06 15:00:00,12.58
2019-03-07 09:45:00,12.38
2019-03-07 10:00:00,12.46
2019-03-07 10:15:00,12.43
2019-03-07 10:30:00,12.45
2019-03-07 10:45:00,12.38
2019-03-07 11:00:00,12.45
2019-03-07 11:15:00,12.48
2019-03-07 11:30:00,12.51
2019-03-07 13:15:00,12.65
2019-03-07 13:30:00,12.76
2019-03-07 13:45:00,12.62
2019-03-07 14:00:00,12.73
2019-03-07 14:15:00,12.7
2019-03-07 14:30:00,12.73
2019-03-07 14:45:00,12.76
2019-03-07 15:00:00,12.82
2019-03-08 09:45:00,12.45
2019-03-08 10:00:00,12.48
2019-03-08 10:15:00,12.57
2019-03-08 10:30:00,12.52
2019-03-08 10:45:00,12.6
2019-03-08 11:00:00,12.47
2019-03-08 11:15:00,12.49
2019-03-08 11:30:00,12.49
2019-03-08 13:15:00,12.42
2019-03-08 13:30:00,12.42
2019-03-08 13:45:00,12.35
2019-03-08 14:00:00,12.3
2019-03-08 14:15:00,12.29
2019-03-08 14:30:00,12.27
2019-03-08 14:45:00,12.14
2019-03-08 15:00:00,11.91
2019-03-11 09:45:00,12.08
2019-03-11 10:00:00,12.28
2019-03-11 10:15:00,12.3
2019-03-11 10:30:00,12.34
2019-03-11 10:45:00,12.45
2019-03-11 11:00:00,12.42
2019-03-11 11:15:00,12.54
2019-03-11 11:30:00,12.39
2019-03-11 13:15:00,12.47
2019-03-11 13:30:00,12.4
2019-03-11 13:45:00,12.42
2019-03-11 14:00:00,12.43
2019-03-11 14:15:00,12.44
2019-03-11 14:30:00,12.49
2019-03-11 14:45:00,12.51
2019-03-11 15:00:00,12.53
2019-03-12 09:45:00,12.8
2019-03-12 10:00:00,13.13
2019-03-12 10:15:00,13.09
2019-03-12 10:30:00,12.93
2019-03-12 10:45:00,12.94
2019-03-12 11:00:00,12.98
2019-03-12 11:15:00,13.06
2019-03-12 11:30:00,13.04
2019-03-12 13:15:00,13.15
2019-03-12 13:30:00,13.15
2019-03-12 13:45:00,13.08
2019-03-12 14:00:00,12.95
2019-03-12 14:15:00,12.93
2019-03-12 14:30:00,12.87
2019-03-12 14:45:00,12.83
2019-03-12 15:00:00,12.89
2019-03-13 09:45:00,13.14
2019-03-13 10:00:00,12.92
2019-03-13 10:15:00,13.05
2019-03-13 10:30:00,12.97
2019-03-13 10:45:00,12.95
2019-03-13 11:00:00,12.94
2019-03-13 11:15:00,12.92
2019-03-13 11:30:00,13.0
2019-03-13 13:15:00,12.79
2019-03-13 13:30:00,12.84
2019-03-13 13:45:00,12.8
